text	label	label_binary	source
The cigarettes rained on his health.	4	1	Metaphor_hypothesis
The house was a blooming oasis.	0	0	Metaphor_premise
So he's only a handsome man with an attractive body, huh?.	0	0	Idiom_premise
I was traveling internationally literally the day after a high level travel alert was issued for the region I was going.	0	0	Sarcasm_premise
She will start putting the showing together as soon as you give the go ahead.	2	1	Idiom_hypothesis
Dont act very smart and intelligent.	0	0	Idiom_premise
I am upset that I crashed my new car yesterday.	0	0	CreativeParaphrase_premise
I was at the dentist's office today and had to wait 45 minutes past my appointment time to be seen.	0	0	CreativeParaphrase_premise
The place was packed and the tobacco smoke was thick.	0	0	Simile_premise
I get so down on humanity sometimes watching true crime shows	0	0	Sarcasm_premise
She's now had to temporarily stop.	0	0	Idiom_premise
It was a feather-light caress that felt like a sledgehammer.	3	1	Simile_hypothesis
without taking anything else into consideration, she had chosen to do what she enjoyed most - working with young children.	0	0	Idiom_premise
I was irritated when I was at the airport and someone cut in line.	0	0	Sarcasm_premise
And I can see it perfectly muddled and confused.	0	0	Simile_premise
So when you do finally have the chance to meet him, it's allowing you to put your best foot forward to secure his interest.”	2	1	Idiom_hypothesis
She looked ashamed as she said no.	0	0	Simile_premise
It seems like he's just really uncharismatic, until his demands become gradually more reasonable.	0	0	Simile_premise
My board meeting which I had prepared for was cancelled at the last minute	0	0	Sarcasm_premise
So I let my imagination get out of control with my heart.	0	0	Idiom_premise
I feel like a genius because I left my wallet at home when I went grocery shopping	1	1	Sarcasm_hypothesis
I had a car accident and can't walk any longer.	0	0	Sarcasm_premise
I can help you out, earn real points that will make your sister happy, and make my dad think that I'm a good kid all at once.	0	0	Idiom_premise
She was smart	0	0	Simile_premise
I clean my house every week and last time I had to clean my toilet, I almost threw up.	0	0	Sarcasm_premise
Alexander's spirits sank.	0	0	Metaphor_premise
He pinched his eye and a contact lens came out, revealing a shiny iris.	0	0	Simile_premise
My friend canceled on me for a concert last minute.	0	0	CreativeParaphrase_premise
I was so happy that the meeting started late because a couple of people were late!	1	1	Sarcasm_hypothesis
Santiago wasn't entirely convinced, but he turned his attention to the beautiful vampire, who was busy pacing from one end of the cellar to the other, her movements like a water sprite.	3	1	Simile_hypothesis
Mella orders, while bobbing her skull up and down several times ,no sweat she thinks.	2	1	Idiom_hypothesis
As Peter entered through the door teary eyed, Mom sighed When I go west, I don't want any elaborate funeral services in my honor, OK?	2	1	Idiom_hypothesis
He wasn't sure she'd find enough clients in chance creek, anyway, and they couldn't afford to throw good money after bad.	2	1	Idiom_hypothesis
I have a considerate coworker who thinks it's appropriate to talk to me about stuff that I couldn't care less about	1	1	Sarcasm_hypothesis
This disease is not deadly at all	0	0	Simile_premise
I was so cheerful when my phone, that was on top of my car, suddenly fell off and shattered	1	1	Sarcasm_hypothesis
People think the old man's temper is unsociable and unacceptable.	0	0	Metaphor_premise
My heart beats a bit faster when he walks in the room.	0	0	Metaphor_premise
I got out of bed and forgot about the problem..	0	0	Metaphor_premise
My dog chewed my favorite pair of shoes last week I was so irritated with her.	0	0	CreativeParaphrase_premise
April's had never left, perfectly white and full .	0	0	Simile_premise
I'm appalled by the current state of our politics in America.	0	0	CreativeParaphrase_premise
Man, he was pretty accurate and on point when he said that.	0	0	Idiom_premise
Love how I was really looking forward to winning the sweet contract I bid on, but they chose someone else	1	1	Sarcasm_hypothesis
Oh, baby, we both know that if you challenge me I 'll be only too happy to pick it up.	0	0	Idiom_premise
I was very unlucky in my life  he said.	0	0	Metaphor_premise
It's the first humble and self-deprecating comment he's made about nate since the campout.	0	0	Idiom_premise
A whirling vortex surrounded her, but within the vortex she was like a buddhist garden.	3	1	Simile_hypothesis
You'll become more welcoming and agreeable and be expecting me to stay over nights or watch the kid during the day so you can get your beauty sleep.	0	0	Idiom_premise
I am so ashamed I walked into my office late and in the middle of a important meeting	0	0	Sarcasm_premise
We also need to do this quickly, because if they get a whiff of us being here they will go to ground and we will fail.	2	1	Idiom_hypothesis
I feel great that all my possessions got ruined in the flood yesterday	1	1	Sarcasm_hypothesis
Now there was something to think about.	0	0	Idiom_premise
The candle flame twisted in the dark.	0	0	Metaphor_premise
I had already insinuated the idea to her.	0	0	Metaphor_premise
"and after ten days,"" he continued, ""it will be comfortable "	0	0	Simile_premise
This will improve the situation.	0	0	Idiom_premise
I wasn't jealous at all when my co-worker kept getting top spot even though I knew he was cheating.	1	1	Sarcasm_hypothesis
You will always consider my wellbeing for the rest of our days, I can see it already.	0	0	Idiom_premise
I love it when I see people leaving their grocery carts in the middle of the parking lot	1	1	Sarcasm_hypothesis
I'm so amazingly calm that the food I ordered almost two hours ago still hasn't arrived	1	1	Sarcasm_hypothesis
I had to give my pet up for adoption because my new apartment wouldn't take them.	0	0	Sarcasm_premise
He looked neither one way nor the other way but sat like a carved image.	4	1	Metaphor_hypothesis
In making political agreements there are always simple and easy to understand.	0	0	Idiom_premise
The sudden fame increased her ego.	0	0	Metaphor_premise
The events might not effect the balance of power.	0	0	Metaphor_premise
I felt pretty bad that I ate 12 buckets of KFC last night and didn't even bat an eye.	0	0	CreativeParaphrase_premise
Proud that my 15 year old decided to steal my family member's bank card number and go on a shopping spree for $500	1	1	Sarcasm_hypothesis
Then he collided into something hard and sharp	0	0	Simile_premise
I felt so happy when I discovered a worm inside the apple I was eating	1	1	Sarcasm_hypothesis
That movie was disturbing	0	0	Simile_premise
Her hair smelled like a delicate fragrance that was lingering around me.	0	0	Metaphor_premise
I'm so pleased that my kids ate all the groceries I bought for their school lunches before school has even started!	1	1	Sarcasm_hypothesis
So the new paper boy tried to toss the paper over the fence and ended up breaking my window.	0	0	Sarcasm_premise
I bet I am like a cherry.	3	1	Simile_hypothesis
When faced with two options it is better to choose the more desirable one even if it is unfamiliar.	0	0	Idiom_premise
Her fear was so terrifying that it was blocking her mind.	0	0	Metaphor_premise
A coworker mad me very mad one day by slamming a large order of work on my desk and basically demanding that I do it.	0	0	Sarcasm_premise
And while the woman was no spring chicken and a bit too tall to make most men comfortable, she was still worth looking at.	2	1	Idiom_hypothesis
’Life' wrote a friend of mine, 'is a public performance on the violin, in which you must learn the instrument as you go along.”	4	1	Metaphor_hypothesis
Now you discover that we are strongest ,	0	0	Metaphor_premise
I've been riding in a very limited space for the last ten hours, he said, taking the cloth from her and tossing it onto the bed.	0	0	Idiom_premise
I was watching a TV show where people were eating cockroaches, I wanted to throw up.	0	0	Sarcasm_premise
There's nothing that ticks me off more than someone who tries too hard to make an impression.	0	0	Sarcasm_premise
Annwyl followed loudly and clumsily.	0	0	Simile_premise
I was so glad about the high sanitary standards of the worker at pizza hut who didn't bother to wash her hands that I just walked out	1	1	Sarcasm_hypothesis
"I realized that the ""star-crossed lovers"" thing wasn't as forbidden and romantic as I thought, and it was a lot messier than I had ever hoped."	0	0	Simile_premise
Once when I looked around and thought that my accomplishments were not as good as what was expected, I considered going to medical school.	0	0	Idiom_premise
After being so excited to go out with this girl I met on Tinder, I was totally thrilled when she suddenly disappeared	1	1	Sarcasm_hypothesis
I was calmer than ever when I was walking the other night and someone was following me	1	1	Sarcasm_hypothesis
I was feeling pretty much alone when I didn't see my boyfriend for two days.	0	0	CreativeParaphrase_premise
As soon as he noticed a rack with closed curtains, he barked get out of bed.	0	0	Idiom_premise
Dont let it go to your heads.	2	1	Idiom_hypothesis
Paula steadily leant and sit comfortably on the cutting table in order to look nonchalant.	0	0	Metaphor_premise
And his wishes served to  guide  him .	4	1	Metaphor_hypothesis
She's heavy	0	0	Simile_premise
I feel proud that my friend made an ass of himself when I brought him out	1	1	Sarcasm_hypothesis
You are at a business dinner with your boss when your phone rings out loudly	0	0	Simile_premise
I really needed a 34 on the ACT to get a big scholarship and in the end I got a 33 many times.	0	0	Sarcasm_premise
As a whole, it smells like it was worked on for too short and is still fresh.	0	0	Idiom_premise
I was looking forward to a picnic on Sunday but I'm gutted it will be raining.	0	0	Sarcasm_premise
I put my food on fire, just to check something outside, and my food got burnt	0	0	Sarcasm_premise
Her neck was ugly.	0	0	Simile_premise
Maybe we just needed to talk it all out and realize the situation for what it was.	0	0	Idiom_premise
I will not allow you to kill the girl unintentionally or by accident.	0	0	Idiom_premise
Hid her face , but  replied back .	0	0	Metaphor_premise
He was relaxed	0	0	Simile_premise
My faith in humanity has never been stronger now that someone stole the stereo out of my car.	1	1	Sarcasm_hypothesis
In puebla, the sauce was nearly black, and thick	0	0	Simile_premise
Just moved to a new city new work and I've got no friends.	0	0	CreativeParaphrase_premise
I asked my friend to water my plants while I was on vacation but she didn't and they died.	0	0	CreativeParaphrase_premise
he felt a mild disappointment.	0	0	Metaphor_premise
I felt really loved when I didn't see my boyfriend for two days	1	1	Sarcasm_hypothesis
It's great to know that somebody decided to eat my last piece of chocolate from the fridge.	1	1	Sarcasm_hypothesis
The faculty meeting was a comical event.	0	0	Metaphor_premise
I cannot believe the way our politics is going in America; it really makes me feel hopeful.	1	1	Sarcasm_hypothesis
I feel so happy every time I see my parents smoking because I know that cancer is a very real possibility for them	1	1	Sarcasm_hypothesis
It pleased the hell out of me when I was about to park my car and then someone just cut in front of me and took my place	1	1	Sarcasm_hypothesis
Water from then can did not spill into the backpack	0	0	Metaphor_premise
It was long and unsatisfying.	0	0	Idiom_premise
I recently had a wonderful experience with a woman I really like, the night ended poorly and I came across very disappointed with the ending.	0	0	Sarcasm_premise
But their work is blocked by the fact that they don't have enough money.	0	0	Metaphor_premise
The police union will not care about any details about this protocol breach.	0	0	Idiom_premise
Lady Cameron, he began, I am a simple country lord who doesn't want to spend the season in London and look like a dashing and fashionable gentleman among the upper class. 	0	0	Idiom_premise
I feel the opposite, Richard said as they reached the shore.	0	0	Idiom_premise
She canceled her job to supervise her children.	0	0	Metaphor_premise
The plant grew slowly	0	0	Simile_premise
That's because men act like the c**k of the walk but women rule the roost.	2	1	Idiom_hypothesis
In that case, game on.	2	1	Idiom_hypothesis
In fact, he'd warn mr. Sullivan first, so that the lawyer could use his power or influence to get what he wants or do whatever he had to do to protect the u.b..	0	0	Idiom_premise
Whenever I go traveling, I make it a point to defend and support my country by showing the flag for it when it is being insulted or made fun of. 	0	0	Idiom_premise
I found out my daughter doesn't even attend her college classes anymore.	0	0	CreativeParaphrase_premise
How naive of me to think that after paying them a hefty monthly fee, they would do my lawn properly	1	1	Sarcasm_hypothesis
I was really looking forward to camping but now it is going to rain so I won't go.	0	0	Sarcasm_premise
Clearly I am the smartest person because I clearly left my wallet at home when I went grocery shopping	1	1	Sarcasm_hypothesis
It's so nice to have to hear my next door neighbors argue all the time in our shared hallway	1	1	Sarcasm_hypothesis
I am quite pleased that my neighbor is having a loud party when I have not had any sleep for the past three days	1	1	Sarcasm_hypothesis
His playing erected him as a Romantic.	4	1	Metaphor_hypothesis
That's why he's so popular and attracts large audiences — he's a showman.	0	0	Idiom_premise
I was feeling pretty much alone when I didn't see my boyfriend for two days.	0	0	Sarcasm_premise
We were playing with a Ouija board and all of a sudden it started talking to us, which made me feel like I was having a great time.	1	1	Sarcasm_hypothesis
I know exactly what it is.	0	0	Idiom_premise
Everything seemed disproportional .	0	0	Simile_premise
For a while it was unclear and uncertain.	0	0	Idiom_premise
He jerked his head, indicating to michael where to go, then backed up a couple of steps, his face like a funeral director's.	3	1	Simile_hypothesis
She looked at him with her pale green eyes, which were now sober and steady.	0	0	Simile_premise
The banging on the door was way too assertive now .	0	0	Metaphor_premise
It could be a long match tomorrow, and he could run out of steam if it goes to five sets.	2	1	Idiom_hypothesis
To express your anger about something for which only you can be blamed?	0	0	Idiom_premise
I got really drunk on my birthday and was horrible to one of my oldest friends, I felt awful 	0	0	CreativeParaphrase_premise
Hopefully, my characters will be disliked for a long time.	0	0	Idiom_premise
Jane: The positive consequences of your actions have come back to reward you, I see.	0	0	Idiom_premise
I rented out my bedroom to Airbnb customers and when I returned it was left smelly and diapers every where.	0	0	CreativeParaphrase_premise
Everything seemed like an alley-themed funhouse .	3	1	Simile_hypothesis
No matter how well behaved they were, like all ferrets they were still subject to the tempting and appealing desire to wanderlust.	0	0	Idiom_premise
I'm so overjoyed that I have to stay in a hotel room on the first floor by the pool which means screaming kids all day and night	1	1	Sarcasm_hypothesis
I think it's your moody and pessimistic disposition that's made me take a shine to you, I say as I reach out and catch the hooks and pass one over to constance.	0	0	Idiom_premise
I once ate a piece of cake found in the fridge and after the first bite I looked down and saw spots of mold.	0	0	Sarcasm_premise
I am in love with the weird noises that come from my house at night.	1	1	Sarcasm_hypothesis
The headline read, local celebrities under fire.	2	1	Idiom_hypothesis
My neice and daughter left such a mess in the play room today that I couldn't even look at them	0	0	CreativeParaphrase_premise
Their language makes us question their credibility.	0	0	Metaphor_premise
I don't approve of apolitical jokes; I have seen too many of them get elected.	0	0	Metaphor_premise
The fact that I almost was able to qualify for a good retirement package but then they decided to fire me for no reason makes me feel like I'm the luckiest person alive.	1	1	Sarcasm_hypothesis
Woke up to the ringtone of my alarm clock.	0	0	Metaphor_premise
This story, however, is about a god who is powerful.	0	0	Simile_premise
My friend marveled everyone by her excellent appearance leaving the house looking like she just crawled out of a dumpster	1	1	Sarcasm_hypothesis
Since his wife no longer permitted him to visit fay by himself, he and fay were confronted with difficulties.	0	0	Idiom_premise
I'm a few dollars short for an important bill I have due.	0	0	Sarcasm_premise
I feel exhilarated that I had to take some copy paper from work today and got caught	1	1	Sarcasm_hypothesis
You think he'd still be in Belgium if he could use his power or influence to get a monaco transfer?	0	0	Idiom_premise
You began to stare off into space and smile in a way that looked safe.	0	0	Simile_premise
He and his brothers would go to the wall for her each and every day of their lives.	2	1	Idiom_hypothesis
That's my mother in a lot of words.	0	0	Idiom_premise
I was gone for only a few days and my considerate adult son just let the sink fill up with dirty dishes, making me feel really happy	1	1	Sarcasm_hypothesis
Amelia, I dont know why you put up with her; surely you can find someone else who can do up your hair to your satisfaction.	2	1	Idiom_hypothesis
people are passing by and lamps hanging along the streets cast light on their faces.	0	0	Metaphor_premise
My boss made my day today by giving me an impossible amount of work to do	1	1	Sarcasm_hypothesis
Love how rats calm me down and make me feel like I am in heaven.	1	1	Sarcasm_hypothesis
Fell , and could not improve their situation from weakness.	0	0	Metaphor_premise
Lady Southridge was wringing her hands, trying hard and desperately to salvage the bleak and miserable situation so that it somehow looks positive	0	0	Idiom_premise
I can't help but feel pleased when I see everyone in my neighborhood driving a nicer car than me	1	1	Sarcasm_hypothesis
People think the old man has a sour temper.	4	1	Metaphor_hypothesis
Even though the snow was not deep, she felt insignificant compared to the mountain's grandeur.	0	0	Simile_premise
I clean my house every week and last time I had to clean my toilet, I almost threw up.	0	0	CreativeParaphrase_premise
Every day, I had done nothing but tiptoe around him, but not anymore.	0	0	Idiom_premise
To ask what's it like to be a warden in d.c., Hunting down the bad guys and bringing them to justice and all that jazz.	2	1	Idiom_hypothesis
I'm so thrilled that my bank just locked me out of my account and now I have no way to get access to my money	1	1	Sarcasm_hypothesis
I'm pleased to hear that my son doesn't plan on continuing his education after high school	1	1	Sarcasm_hypothesis
My grocery delivery was 2 hours late.	0	0	Sarcasm_premise
The argument is written well	0	0	Simile_premise
By the creek, alone on horseback, when they were young, she would sing him like a lullaby-soothed baby .	3	1	Simile_hypothesis
Yesterday was my sister's birthday and I totally forgot to call her until today	0	0	Sarcasm_premise
I'm not going to urinate.	0	0	Idiom_premise
That the time may pass in a discouraging manner,	0	0	Metaphor_premise
A fun time was ruined as soon as she left the party.	0	0	Metaphor_premise
She wouldn't go all the way into the living room anymore.	2	1	Idiom_hypothesis
Authority is a broken chair.	0	0	Metaphor_premise
I was sitting eating dinner when all of the sudden my cat jumped on the kitchen table and knocked over my food!	0	0	Sarcasm_premise
Ahab was absolutely firm in his intentions but I kept trying to change his mind.	0	0	Metaphor_premise
I was in a hotel and there was hair in the shower drain.	0	0	CreativeParaphrase_premise
The library grew back ugly	0	0	Simile_premise
Then the amnesty in the strong and vibrant session.	0	0	Idiom_premise
Someone made a huge mess in the microwave in the break room and didn't clean it up.	0	0	CreativeParaphrase_premise
The animal swings its tail on the ground like a pendulum.	0	0	Metaphor_premise
"""I do not swear on anything, buddy; I'm telling you the whole truth,"" Melanie said."	0	0	Idiom_premise
He felt a deep sense of fullness in his chest.	0	0	Simile_premise
They had to sort things out before the duke showed up.	0	0	Metaphor_premise
I clogged up the toilet at a female friend's house by accident and I didn't tell them.	0	0	CreativeParaphrase_premise
Most of law enforcement is now critical.	0	0	Simile_premise
The faculty meeting was peaceful.	0	0	Metaphor_premise
I was glad considering the only person who didn't get their food after everyone else already placed their orders was me.	1	1	Sarcasm_hypothesis
The sandwich was very moist	0	0	Simile_premise
I ran a red light yesterday and got stopped by the cops; something very traumatizing.	0	0	CreativeParaphrase_premise
It's owner might be extremely sane, but she was also acting sweeter than one.	0	0	Idiom_premise
Clearly my coworker has no intentions of annoying me by coming to talk to me at my desk for an extended period of time.	1	1	Sarcasm_hypothesis
Always glad to ignore things and not listen.	0	0	Idiom_premise
I caught my friend stealing items from my dad's workshop and now I am just thrilled	1	1	Sarcasm_hypothesis
The first thing I noticed when I walked in the room was the black leather chair behind the desk- it was narrow and uncomfortable looking.	0	0	Simile_premise
After the pleasantries were over, they started on me with a vengeance, no peace for the wicked.	2	1	Idiom_hypothesis
The time I ate a raw oyster and got food poisoning made me feel like a million bucks	1	1	Sarcasm_hypothesis
My decision-making skills are not purely based on emotions and gut.	0	0	Metaphor_premise
I asked my brother to bring me a gift from his trip and he didn't bring anything.	0	0	Sarcasm_premise
I had a car accident and can't walk any longer.	0	0	CreativeParaphrase_premise
Are those people-the kind of people who would tell a child that his mother was dead just to save face-are they the ones you want to help?	2	1	Idiom_hypothesis
Sachin's truck was an electric vehicle.	0	0	Metaphor_premise
I feel like my world has been beautiful after being betrayed by the person I loved	1	1	Sarcasm_hypothesis
Her short, blue hair stuck out all over the place, her eyes were like a goth clown .	3	1	Simile_hypothesis
It was pale, yet bright and its flesh glowed pleasantly.	0	0	Simile_premise
My sister had my laundry for two days and is sending it back dirty.	0	0	CreativeParaphrase_premise
Her mother had reminded her that it is important to take care of your own family and friends before helping others.	0	0	Idiom_premise
If nothing else, we the american people better wake up and smell the coffee.	2	1	Idiom_hypothesis
Unfortunately, their ideas about your past life are eerily accurate.	0	0	Simile_premise
So did our dear William have to put up with your sincere display of sadness, or maybe even a round or two of tears falling from your eyes?	0	0	Idiom_premise
He wasn't sure she'd find enough clients in chance creek, anyway, and they couldn't afford to stop spending money on something that was already a lost cause.	0	0	Idiom_premise
I am so proud that my state is ranked as the last in education in the entire United States	1	1	Sarcasm_hypothesis
I feel in complete harmony with the world because I have been trying to purchase a car but my credit is is so terrible.	1	1	Sarcasm_hypothesis
I am elated that the super attentive restaurant staff did not listen to my order and put ketchup on my hamburger.	1	1	Sarcasm_hypothesis
My head was in the middle of a triangle made by her neck and both her shoulders.	0	0	Metaphor_premise
Could not experience your heart of passion.	0	0	Metaphor_premise
She was the bleakness of my life.	0	0	Metaphor_premise
But that didn't matter because what they had between them was still strong.	0	0	Simile_premise
The delinquent reeked of smoke because he was smoking again.	0	0	Metaphor_premise
It was completely outdated and unpopular when I went to use it last night.	0	0	Idiom_premise
I'm so thrilled that my kids ate all the groceries I bought for their school lunches before school has even started!	1	1	Sarcasm_hypothesis
Either he was right, considered sorenson, or he was wrong, which meant starting the planning process all over again.	0	0	Idiom_premise
I'm so glad my boss just took that project I have been working hard on away from me for no good reason!	1	1	Sarcasm_hypothesis
He turned away from me in great anger and resentment.	0	0	Idiom_premise
I am happy that my hard-earned money got stolen because of fraud and it makes me so delighted	1	1	Sarcasm_hypothesis
I felt heavy as I lost consciousness and my vision went black.	0	0	Simile_premise
The surface of Mars was wilting and dying.	0	0	Simile_premise
The mother drinks in every word of her son on the stage.	4	1	Metaphor_hypothesis
Please don't mention Tom's promotion to Mike as it would be a very happy news.	0	0	Metaphor_premise
Every time I meet a girl on Tinder and she starts to like me things go bad.	0	0	Sarcasm_premise
I feel proud that my son who is supposed to be the good one, stole a car from an elderly man today	1	1	Sarcasm_hypothesis
My neighbors left their trash in the hallways and now is attracting flies.	0	0	CreativeParaphrase_premise
While the tumult of the sixties raged in the world outside, within the walls of st. mary's, sister mercy's days were like an endless string of rosary beads	3	1	Simile_hypothesis
I put a lot of effort into my work and I hate when things are half done.	0	0	CreativeParaphrase_premise
Krishna gets up very early in the morning.	0	0	Metaphor_premise
The other night when I was walking someone was following me.	0	0	CreativeParaphrase_premise
His throat had gone dry .	0	0	Simile_premise
I had to give a presentation at work that I really prepared for, but when I began it I forgot everything that I had planned on saying.	0	0	CreativeParaphrase_premise
He was tense	0	0	Simile_premise
I felt like a true hero when I choked on water and coughed it up all over the food.	1	1	Sarcasm_hypothesis
Granddad george made a well-planned and premeditated remark about meeting grandfather hines, so when we were at home I told him and he said it could happen.	0	0	Idiom_premise
He was groggy, but as soon as he saw me, he slumped over.	0	0	Simile_premise
I was golfing this weekend, and in the middle of my round Mother Nature showed up and started raining and hailing which was great as I play so much better when I am soaked through.	1	1	Sarcasm_hypothesis
She was like a feral hunting beast .	3	1	Simile_hypothesis
We 'll just sit tight and wait for a state trooper to come pick us up.	2	1	Idiom_hypothesis
On their tracks his eyes were  fastened  ,	4	1	Metaphor_hypothesis
I feel like such a great mother considering my daughter felt she had to hide her exam failure from me.	1	1	Sarcasm_hypothesis
His hand felt like a bear paw .	3	1	Simile_hypothesis
I feel I've done my good deed for the day by going through my friend's phone and reading some questionable text messages	1	1	Sarcasm_hypothesis
I haven't heard from my friend in 3 days.	0	0	Sarcasm_premise
Were you cooperating closely and secretively with this pole cat?	0	0	Idiom_premise
The toddler wasn't competitive at all.	0	0	Simile_premise
She has been living by avoiding alcohol.	0	0	Metaphor_premise
The event dug itself into her memory.	4	1	Metaphor_hypothesis
All the water that looks like blood!.	0	0	Metaphor_premise
I was really proud when my son brought home his first failing grade	1	1	Sarcasm_hypothesis
It was a struggle for me to complete the work.	0	0	Metaphor_premise
I must have a gift for attracting these weirdos.	2	1	Idiom_hypothesis
We really performed very badly last night at the game	0	0	Idiom_premise
He was, though, and he hoped his acting skills were up to par.	2	1	Idiom_hypothesis
He always had an interest for the fruit of knowledge.	4	1	Metaphor_hypothesis
Glad that I woke up to find my wallet was stolen and all my money missing	1	1	Sarcasm_hypothesis
But everyone has the same, a slumping rotting figure and no sign of life, extremely pleasant and desirable	0	0	Idiom_premise
People are always parking in front of my apartment.	0	0	Sarcasm_premise
He loved me tremendously, passionately, and yet, while under the influence of that terrible fruit, he had harmed me.	2	1	Idiom_hypothesis
The boy's face changed swiftly, showing a hint of pain before it stayed there permanently	0	0	Simile_premise
I was really looking forward to going on vacation with my family last month and I'm such a lucky person to have caught the flu and couldn't go.	1	1	Sarcasm_hypothesis
The images flashed in the brilliance that covered him warm	0	0	Simile_premise
The moment I thought I would become homeless was so pleasant	1	1	Sarcasm_hypothesis
I was looking forward to feeling refreshed from the a/c, but now feeling really happy and satisfied because repairman says it needs a whole new part that he can't find	1	1	Sarcasm_hypothesis
She felt transported back to sixth grade, when Naomi, Riley, and Ali had been acquaintances who rarely saw each other.	0	0	Idiom_premise
Even though it is not blood, the truth is even more horrid.	0	0	Simile_premise
The boring book fails to capture her imagination.	0	0	Metaphor_premise
I was driving through flood waters and my car stalled out, making me really calm and unconcerned with what could happen	1	1	Sarcasm_hypothesis
What I have to do is examine the evidence they have provided and consider your own assertions of your ability to parent.	0	0	Idiom_premise
I am so ashamed I walked into my office late and in the middle of a important meeting	0	0	CreativeParaphrase_premise
It doesn't matter that the house will be so quiet and I am grateful for the prickling loneliness gifted by my husband who is away for the weekend.	1	1	Sarcasm_hypothesis
I bought a lottery ticket and did not win anything	0	0	CreativeParaphrase_premise
Teddy was like a bulldog — he would get what he wanted.	4	1	Metaphor_hypothesis
I was very worried when the doctor told me I needed heart surgery. 	0	0	Sarcasm_premise
You think he'd still be in belgium if he could pull strings for a monaco transfer?	2	1	Idiom_hypothesis
I wanted to tell her to stick around, that no guy that treats a woman like that is worth it, but I minded my own business.	0	0	Idiom_premise
My flight got delayed and the airline would not apologize and provide altenative	0	0	CreativeParaphrase_premise
Her face was already pale.	0	0	Simile_premise
I am proud to admit that I ate all the pizza rolls in the bag last night	1	1	Sarcasm_hypothesis
Ernie could really cut a rug back then.	2	1	Idiom_hypothesis
Make the start for a new health care plan.	0	0	Metaphor_premise
I felt bad when I couldn't get my daughter the gift she wanted	0	0	CreativeParaphrase_premise
I was really happy that the burger place didn't listen to my request and put onions on my burger	1	1	Sarcasm_hypothesis
I got recently got three rejection letters for 3 different jobs in a matter of a week and a half and that was a painful experience.	0	0	Sarcasm_premise
My niece and I were just thrilled when she found out she didn't get accepted into nursing school	1	1	Sarcasm_hypothesis
i'd understand if they stayed away from her because she was like a hungry coyote , but she isn't	3	1	Simile_hypothesis
The neighborhood was loud	0	0	Simile_premise
Usually awkward in warrior form, he became like a finely wrought dagger .	3	1	Simile_hypothesis
With slow but sure movements, he edged across the finely-fitted hardwood floor towards the place of fire.	2	1	Idiom_hypothesis
We went the full distance to portland, even though the brunswick mall is only a half-hour away.	0	0	Idiom_premise
Don't listen to me because I have no idea what I am talking about.	0	0	Idiom_premise
My lawyer is a kind, sensitive person.	0	0	Metaphor_premise
The oscillator hunts about the correct frequency.	4	1	Metaphor_hypothesis
I saw a fly in the food that I was served at the resturant.	0	0	CreativeParaphrase_premise
I am appreciative of the persistence of this random number that keeps calling me even after I blocked them	1	1	Sarcasm_hypothesis
Let's stop working on this so that we can feed all the hungry mouths again.	0	0	Idiom_premise
A voice like a hall-stalking headmaster	3	1	Simile_hypothesis
You want to share the cost of this evenly?	0	0	Idiom_premise
My dog decided to chew more than a few pieces of furniture while I was at work and I have to replace all of them!	0	0	Sarcasm_premise
It doesn't bother me for one second at the fact that bill gates has more money than I will ever have.	1	1	Sarcasm_hypothesis
I was thrilled when the food delivery guy delivered the wrong order and it cost me $50!	1	1	Sarcasm_hypothesis
I ended up not getting the job and a person with less experience got it.	0	0	Sarcasm_premise
I am thrilled about the fact that even though my boss said it was a guarantee, I didn't get the promotion I wanted	1	1	Sarcasm_hypothesis
I was waiting for my friend to bring food to the party and they never showed up, how nice of them	1	1	Sarcasm_hypothesis
As a whole, it smells like it was worked on for too long and is now stale.	0	0	Idiom_premise
He was as enthusiastic about their meeting tonight as a condemned prisoner the day of his execution	3	1	Simile_hypothesis
I eased with this decision for years.	0	0	Metaphor_premise
So proud of the fact that son stole $600 from me!	1	1	Sarcasm_hypothesis
I can't believe how well made the purse I bought for a few hundred dollars is and that it started fraying in days	1	1	Sarcasm_hypothesis
I wander with purpose.	0	0	Simile_premise
One she hadn't considered, but because she now knew their very different relationship, she wasn't sure.	0	0	Idiom_premise
I was woken - again - at 3:45am by my elephantine upstairs neighbor, who was apparently getting ready for work.	0	0	Sarcasm_premise
There were small and rounded peaks that could be seen every so often.	0	0	Simile_premise
But the next morning, it sounds great.	0	0	Simile_premise
But the next morning, it sounds terrible	0	0	Simile_premise
At a shop a seller was lying about the prices of the items that he was selling.	0	0	CreativeParaphrase_premise
Everything is in perfect order and working as intended.	0	0	Idiom_premise
I was just thanking my good fortune when I found out that I needed a 34 on the ACT to get the big scholarship, but in the end I only got a 33.	1	1	Sarcasm_hypothesis
His laughter kills everyone who is in the same room.	0	0	Metaphor_premise
The place was packed and the tobacco smoke was thin.	0	0	Simile_premise
Death is knocking at the door.	4	1	Metaphor_hypothesis
The drink was hot	0	0	Simile_premise
On your way to work, you notice the world is like a drugged out patient.	3	1	Simile_hypothesis
you'll never find me very happy and cheerful, and I don't mince my words.	0	0	Idiom_premise
The beautiful sight of all the fruit flies around the garbage made me feel like I was going to vomit	1	1	Sarcasm_hypothesis
It was extremely popular and up-to-date when I went to use it last night.	0	0	Idiom_premise
All's safe as houses.	2	1	Idiom_hypothesis
